Location,Period,Dimension,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births)
Niger,1978,Female,123.7 [114.5-133.5]
Niger,1977,Both sexes,133.4 [123.8-143.6]
Niger,1977,Male,141 [130.5-152.4]
Niger,1977,Female,125.3 [115.7-135.5]
Niger,1976,Both sexes,134.7 [124.8-145.5]
Niger,1976,Male,142.5 [131.5-154.5]
Niger,1976,Female,126.7 [116.8-137.4]
Niger,1975,Both sexes,135.7 [125.3-147]
Niger,1975,Male,143.4 [132.1-155.8]
Niger,1975,Female,127.5 [117.2-138.7]
Niger,1974,Both sexes,136 [125.2-147.9]
Niger,1974,Male,143.8 [131.9-156.8]
Niger,1974,Female,127.7 [117.1-139.4]
Niger,1973,Both sexes,135.6 [124.5-148]
Niger,1973,Male,143.4 [131.1-156.9]
Niger,1973,Female,127.4 [116.2-139.5]
Niger,1972,Both sexes,134.7 [123.2-147.5]
Niger,1972,Male,142.5 [129.9-156.5]
Niger,1972,Female,126.4 [114.9-139.1]
Niger,1971,Both sexes,133.4 [121.3-146.9]
Niger,1971,Male,141.2 [128-155.9]
Niger,1971,Female,125.2 [113.1-138.4]
Niger,1970,Both sexes,131.8 [119.2-146.3]
Niger,1970,Male,139.7 [125.8-155.5]
Niger,1970,Female,123.6 [111.2-137.6]
Niger,1969,Both sexes,130.2 [116.6-145.9]
Niger,1969,Male,137.9 [123.1-155.4]
Niger,1969,Female,122.1 [108.8-137.2]
Niger,1968,Both sexes,128.8 [113.6-146.3]
Niger,1968,Male,136.3 [120.3-155.4]
Niger,1968,Female,120.6 [105.9-137.6]
Niger,1967,Both sexes,127.3 [110.2-147.4]
Niger,1967,Male,134.9 [116.6-157.1]
Niger,1967,Female,119.2 [102.5-138.5]
Nigeria,2019,Both sexes,74.16 [60.07-93.56]
Nigeria,2019,Male,80.58 [65.27-101.9]
Nigeria,2019,Female,67.35 [54.4-85.09]
Nigeria,2018,Both sexes,75.74 [62.98-93.05]
Nigeria,2018,Male,82.28 [68.39-101.1]
Nigeria,2018,Female,68.87 [57-84.79]
Nigeria,2017,Both sexes,77.28 [65.51-92.27]
Nigeria,2017,Male,83.98 [71.12-100.4]
Nigeria,2017,Female,70.29 [59.26-84.11]
Nigeria,2016,Both sexes,78.52 [67.72-91.77]
Nigeria,2016,Male,85.38 [73.41-99.8]
Nigeria,2016,Female,71.37 [61.35-83.64]
Nigeria,2015,Both sexes,79.52 [69.71-91.13]
Nigeria,2015,Male,86.45 [75.67-99.09]
Nigeria,2015,Female,72.3 [63.19-82.95]
Nigeria,2014,Both sexes,80.42 [71.64-90.44]
Nigeria,2014,Male,87.43 [77.78-98.38]
Nigeria,2014,Female,73.02 [64.79-82.42]
Nigeria,2013,Both sexes,81.24 [73.4-90.04]
Nigeria,2013,Male,88.41 [79.73-98.19]
Nigeria,2013,Female,73.7 [66.35-82.06]
Nigeria,2012,Both sexes,82.2 [75.05-90.04]
Nigeria,2012,Male,89.35 [81.55-98.15]
Nigeria,2012,Female,74.57 [67.85-81.98]
Nigeria,2011,Both sexes,83.26 [76.64-90.4]
Nigeria,2011,Male,90.54 [83.31-98.5]
Nigeria,2011,Female,75.57 [69.35-82.36]
Nigeria,2010,Both sexes,84.57 [78.38-91.11]
Nigeria,2010,Male,91.99 [85.03-99.29]
Nigeria,2010,Female,76.81 [70.9-83.07]
Nigeria,2009,Both sexes,86.11 [80.29-92.26]
Nigeria,2009,Male,93.68 [87.15-100.5]
Nigeria,2009,Female,78.19 [72.56-84.05]
Nigeria,2008,Both sexes,87.97 [82.3-93.77]
Nigeria,2008,Male,95.68 [89.37-102.3]
Nigeria,2008,Female,79.83 [74.45-85.39]
Nigeria,2007,Both sexes,90.08 [84.61-95.73]
Nigeria,2007,Male,98.05 [91.87-104.3]
Nigeria,2007,Female,81.75 [76.56-87.14]
Nigeria,2006,Both sexes,92.53 [87.05-98.12]
Nigeria,2006,Male,100.8 [94.57-107.1]
Nigeria,2006,Female,83.89 [78.82-89.23]
Nigeria,2005,Both sexes,95.22 [89.74-100.8]
Nigeria,2005,Male,103.6 [97.37-109.8]
Nigeria,2005,Female,86.48 [81.33-91.8]
Nigeria,2004,Both sexes,98.11 [92.54-103.8]
Nigeria,2004,Male,106.5 [100.2-112.8]
Nigeria,2004,Female,89.25 [84.05-94.67]
Nigeria,2003,Both sexes,101 [95.43-106.8]
Nigeria,2003,Male,109.5 [103.2-115.9]
Nigeria,2003,Female,92.17 [86.89-97.68]
Nigeria,2002,Both sexes,104 [98.41-109.9]
Nigeria,2002,Male,112.5 [106.2-119.1]
Nigeria,2002,Female,95.18 [89.82-100.8]
Nigeria,2001,Both sexes,107 [101.3-113]
Nigeria,2001,Male,115.6 [109.1-122.3]
Nigeria,2001,Female,98.04 [92.68-103.8]
Nigeria,2000,Both sexes,110 [104.1-116.1]
Nigeria,2000,Male,118.6 [112-125.4]
Nigeria,2000,Female,100.9 [95.35-106.8]
Nigeria,1999,Both sexes,112.8 [106.8-119.2]
Nigeria,1999,Male,121.8 [114.9-128.8]
Nigeria,1999,Female,103.5 [97.76-109.6]
Nigeria,1998,Both sexes,115.5 [109.3-122.1]
Nigeria,1998,Male,124.6 [117.7-132.1]
Nigeria,1998,Female,105.9 [100.1-112.2]
Nigeria,1997,Both sexes,117.9 [111.5-124.8]
Nigeria,1997,Male,127 [119.9-134.7]
Nigeria,1997,Female,108.3 [102.2-114.8]
Nigeria,1996,Both sexes,119.8 [113.3-126.9]
Nigeria,1996,Male,129.2 [121.9-137]
Nigeria,1996,Female,110.1 [103.7-116.8]
Nigeria,1995,Both sexes,121.3 [114.7-128.4]
Nigeria,1995,Male,130.8 [123.4-138.8]
Nigeria,1995,Female,111.3 [104.9-118.2]
Nigeria,1994,Both sexes,122.4 [115.5-129.6]
Nigeria,1994,Male,132 [124.4-140]
Nigeria,1994,Female,112.2 [105.7-119.2]
Nigeria,1993,Both sexes,123.1 [116.1-130.4]
Nigeria,1993,Male,132.9 [125-141]
Nigeria,1993,Female,112.9 [106.2-119.9]
Nigeria,1992,Both sexes,123.7 [116.4-131.1]
Nigeria,1992,Male,133.5 [125.3-141.9]
Nigeria,1992,Female,113.3 [106.5-120.5]
Nigeria,1991,Both sexes,124 [116.6-131.6]
Nigeria,1991,Male,134 [125.7-142.6]
Nigeria,1991,Female,113.6 [106.5-120.9]
Nigeria,1990,Both sexes,124.3 [116.8-132]
Nigeria,1990,Male,134.2 [125.8-143]
Nigeria,1990,Female,113.9 [106.7-121.2]
Nigeria,1989,Both sexes,124.4 [116.8-132.3]
Nigeria,1989,Male,134.2 [125.7-143.1]
Nigeria,1989,Female,114 [106.7-121.5]
Nigeria,1988,Both sexes,124.2 [116.6-132.3]
Nigeria,1988,Male,134 [125.5-143.1]
Nigeria,1988,Female,114 [106.5-121.8]
Nigeria,1987,Both sexes,123.9 [116.2-132.1]
Nigeria,1987,Male,133.6 [125-143]
Nigeria,1987,Female,113.7 [106.2-121.6]
Nigeria,1986,Both sexes,123.4 [115.7-131.8]
Nigeria,1986,Male,133 [124.3-142.5]
Nigeria,1986,Female,113.3 [105.8-121.5]
Nigeria,1985,Both sexes,122.9 [115.1-131.5]
Nigeria,1985,Male,132.4 [123.6-142]
Nigeria,1985,Female,112.8 [105.2-121.3]
Nigeria,1984,Both sexes,122.5 [114.4-131.3]
Nigeria,1984,Male,132 [123-141.9]
Nigeria,1984,Female,112.6 [104.8-121.2]
Nigeria,1983,Both sexes,122.5 [114.3-131.6]
Nigeria,1983,Male,131.8 [122.5-142.1]
Nigeria,1983,Female,112.6 [104.7-121.6]
Nigeria,1982,Both sexes,122.9 [114.3-132.3]
Nigeria,1982,Male,132.2 [122.6-142.8]
Nigeria,1982,Female,113.1 [104.9-122.4]
Nigeria,1981,Both sexes,123.9 [115-133.9]
Nigeria,1981,Male,133.2 [123.1-144.4]
Nigeria,1981,Female,114.1 [105.4-124]
Nigeria,1980,Both sexes,125.6 [116.2-136.3]
Nigeria,1980,Male,135 [124.3-146.9]
Nigeria,1980,Female,115.7 [106.6-126]
Nigeria,1979,Both sexes,127.8 [117.9-139.4]
Nigeria,1979,Male,137.4 [126.2-150.2]
Nigeria,1979,Female,117.8 [108.3-128.8]
Nigeria,1978,Both sexes,130.7 [120.2-143.2]
Nigeria,1978,Male,140.5 [128.6-154.2]
Nigeria,1978,Female,120.5 [110.5-132.3]
Nigeria,1977,Both sexes,134.2 [123-147.6]
Nigeria,1977,Male,144.2 [131.5-159.1]
Nigeria,1977,Female,123.7 [113-136.6]
Nigeria,1976,Both sexes,138.3 [126.2-152.6]
Nigeria,1976,Male,148.4 [135-164.3]
Nigeria,1976,Female,127.6 [116-141.4]
Nigeria,1975,Both sexes,142.7 [129.6-158.1]
Nigeria,1975,Male,153.3 [138.6-170.2]
Nigeria,1975,Female,131.8 [119.1-146.7]
Nigeria,1974,Both sexes,147.4 [133.3-163.9]
Nigeria,1974,Male,158.2 [142.5-176.4]
Nigeria,1974,Female,136.2 [122.4-152.1]
Nigeria,1973,Both sexes,152.3 [137.4-170.1]
Nigeria,1973,Male,163.3 [146.7-182.7]
Nigeria,1973,Female,140.8 [126.4-157.8]
Nigeria,1972,Both sexes,157.2 [141.4-176.2]
Nigeria,1972,Male,168.5 [151.2-189.3]
Nigeria,1972,Female,145.5 [130.2-163.4]
Nigeria,1971,Both sexes,162.2 [145.6-181.9]
Nigeria,1971,Male,173.6 [155.4-195.4]
Nigeria,1971,Female,150 [134.1-168.8]
Nigeria,1970,Both sexes,166.8 [149.7-187.1]
Nigeria,1970,Male,178.7 [159.7-201.2]
Nigeria,1970,Female,154.4 [137.7-174]
Nigeria,1969,Both sexes,171.4 [153.4-192.5]
Nigeria,1969,Male,183.7 [163.8-206.7]
Nigeria,1969,Female,158.5 [141.1-178.9]
Nigeria,1968,Both sexes,175.6 [157-198.2]
Nigeria,1968,Male,188.3 [167.7-213.2]
Nigeria,1968,Female,162.4 [144.4-184.1]
Nigeria,1967,Both sexes,179.7 [160.1-204.1]
Nigeria,1967,Male,192.6 [170.7-219.5]
Nigeria,1967,Female,166.3 [147.1-189.3]
Nigeria,1966,Both sexes,183.9 [161.8-210.8]
Nigeria,1966,Male,197 [172.6-226.8]
Nigeria,1966,Female,170 [149.2-195.6]
Nigeria,1965,Both sexes,188.3 [162.7-219.2]
Nigeria,1965,Male,201.5 [173.6-235.8]
Nigeria,1965,Female,174 [149.9-203.5]
Nigeria,1964,Both sexes,192.7 [162.4-229.8]
Nigeria,1964,Male,206.5 [173.5-246.8]
Nigeria,1964,Female,178.1 [149.7-213.2]
Niue,2019,Both sexes,19.69 [8.22-44.76]
Niue,2019,Male,21.83 [9.11-49.27]
Niue,2019,Female,17.51 [7.28-39.92]
Niue,2018,Both sexes,20.32 [8.64-45.21]
Niue,2018,Male,22.5 [9.59-49.97]
Niue,2018,Female,18.04 [7.64-40.06]
Niue,2017,Both sexes,21.01 [9.12-45.58]
Niue,2017,Male,23.15 [10.09-50.32]
Niue,2017,Female,18.64 [8.08-40.43]
Niue,2016,Both sexes,21.63 [9.61-45.98]
Niue,2016,Male,23.85 [10.62-51.03]
Niue,2016,Female,19.2 [8.53-40.77]
Niue,2015,Both sexes,22.22 [10.16-46.39]
Niue,2015,Male,24.48 [11.25-51.48]
Niue,2015,Female,19.74 [9.02-41.26]
Niue,2014,Both sexes,22.81 [10.73-46.73]
Niue,2014,Male,25.06 [11.84-51.58]
Niue,2014,Female,20.29 [9.45-41.38]
Niue,2013,Both sexes,23.39 [11.26-46.75]
Niue,2013,Male,25.83 [12.39-51.89]
Niue,2013,Female,20.87 [9.97-41.65]
Niue,2012,Both sexes,23.94 [11.9-46.86]
Niue,2012,Male,26.42 [13.03-51.78]
Niue,2012,Female,21.35 [10.52-41.53]
Niue,2011,Both sexes,24.48 [12.56-46.73]
Niue,2011,Male,27 [13.84-51.72]
Niue,2011,Female,21.8 [11.09-41.64]
Niue,2010,Both sexes,24.91 [13.15-46.41]
Niue,2010,Male,27.52 [14.47-51.57]
Niue,2010,Female,22.24 [11.67-41.33]
Niue,2009,Both sexes,25.33 [13.63-46.07]
Niue,2009,Male,28.05 [15.03-51.04]
Niue,2009,Female,22.54 [12.18-41.06]
Niue,2008,Both sexes,25.59 [14.09-45.44]
Niue,2008,Male,28.28 [15.53-50.38]
Niue,2008,Female,22.82 [12.52-40.55]
Niue,2007,Both sexes,25.7 [14.59-44.69]
Niue,2007,Male,28.36 [15.96-49.42]
Niue,2007,Female,22.91 [12.95-39.93]
Niue,2006,Both sexes,25.68 [14.88-43.37]
Niue,2006,Male,28.24 [16.28-48.03]
Niue,2006,Female,22.86 [13.25-38.83]
Niue,2005,Both sexes,25.26 [14.99-41.67]
Niue,2005,Male,27.85 [16.5-46.09]
Niue,2005,Female,22.52 [13.28-37.37]
Niue,2004,Both sexes,24.55 [14.97-39.44]
Niue,2004,Male,27.12 [16.46-43.53]
Niue,2004,Female,21.87 [13.24-35.32]
Niue,2003,Both sexes,23.51 [14.77-36.68]
Niue,2003,Male,25.97 [16.32-40.47]
Niue,2003,Female,20.96 [13.07-32.83]
Niue,2002,Both sexes,22.39 [14.43-33.93]
Niue,2002,Male,24.75 [15.9-37.49]
Niue,2002,Female,19.83 [12.77-30.45]
Niue,2001,Both sexes,21.2 [14-31.44]
Niue,2001,Male,23.48 [15.44-34.82]
Niue,2001,Female,18.82 [12.41-28.1]
Niue,2000,Both sexes,20.08 [13.57-29.36]
Niue,2000,Male,22.18 [14.89-32.62]
Niue,2000,Female,17.83 [12.02-26.21]
Niue,1999,Both sexes,19.01 [13.06-27.48]
Niue,1999,Male,21.03 [14.38-30.62]
Niue,1999,Female,16.9 [11.51-24.53]
Niue,1998,Both sexes,18.03 [12.46-25.92]
Niue,1998,Male,19.96 [13.7-28.8]
Niue,1998,Female,15.99 [10.95-23.06]
Niue,1997,Both sexes,17.04 [11.89-24.45]
Niue,1997,Male,18.89 [13.09-27.06]
Niue,1997,Female,15.12 [10.45-21.74]
Niue,1996,Both sexes,16.13 [11.21-23.23]
Niue,1996,Male,17.86 [12.4-25.64]
Niue,1996,Female,14.31 [9.87-20.72]
Niue,1995,Both sexes,15.24 [10.51-22.07]
Niue,1995,Male,16.9 [11.62-24.47]
Niue,1995,Female,13.53 [9.28-19.72]
Niue,1994,Both sexes,14.43 [9.85-21.12]
Niue,1994,Male,15.98 [10.84-23.34]
Niue,1994,Female,12.81 [8.7-18.85]
Niue,1993,Both sexes,13.67 [9.16-20.15]
Niue,1993,Male,15.11 [10.12-22.29]
Niue,1993,Female,12.12 [8.11-18.05]
Niue,1992,Both sexes,12.93 [8.47-19.36]
Niue,1992,Male,14.32 [9.34-21.43]
Niue,1992,Female,11.47 [7.55-17.36]
Niue,1991,Both sexes,12.22 [7.8-18.78]
Niue,1991,Male,13.5 [8.59-20.71]
Niue,1991,Female,10.87 [6.94-16.85]
Niue,1990,Both sexes,11.57 [7.15-18.36]
Niue,1990,Male,12.79 [7.87-20.31]
Niue,1990,Female,10.28 [6.37-16.43]
Niue,1989,Both sexes,10.99 [6.49-18.05]
Niue,1989,Male,12.11 [7.11-19.85]
Niue,1989,Female,9.78 [5.8-16.13]
Niue,1988,Both sexes,10.42 [5.88-17.72]
Niue,1988,Male,11.46 [6.44-19.47]
Niue,1988,Female,9.28 [5.28-15.89]
Niue,1987,Both sexes,9.83 [5.31-17.54]
Niue,1987,Male,10.85 [5.82-19.41]
Niue,1987,Female,8.78 [4.75-15.65]
Niue,1986,Both sexes,9.32 [4.76-17.5]
Niue,1986,Male,10.25 [5.21-19.2]
Niue,1986,Female,8.33 [4.24-15.63]
Niue,1985,Both sexes,8.82 [4.26-17.56]
Niue,1985,Male,9.67 [4.66-19.23]
Niue,1985,Female,7.9 [3.79-15.72]
Norway,2019,Both sexes,1.98 [1.8-2.18]
Norway,2019,Male,2.17 [1.97-2.4]
Norway,2019,Female,1.78 [1.61-1.97]
Norway,2018,Both sexes,2.03 [1.89-2.19]
Norway,2018,Male,2.23 [2.07-2.41]
Norway,2018,Female,1.83 [1.69-1.98]
Norway,2017,Both sexes,2.09 [1.97-2.21]
Norway,2017,Male,2.29 [2.15-2.44]
Norway,2017,Female,1.88 [1.76-2.01]
Norway,2016,Both sexes,2.15 [2.03-2.26]
Norway,2016,Male,2.35 [2.21-2.49]
Norway,2016,Female,1.93 [1.81-2.05]
Norway,2015,Both sexes,2.21 [2.09-2.33]
Norway,2015,Male,2.42 [2.28-2.57]
Norway,2015,Female,1.98 [1.86-2.11]
Norway,2014,Both sexes,2.27 [2.16-2.39]
Norway,2014,Male,2.49 [2.36-2.64]
Norway,2014,Female,2.04 [1.92-2.17]
Norway,2013,Both sexes,2.35 [2.23-2.47]
Norway,2013,Male,2.58 [2.44-2.73]
Norway,2013,Female,2.11 [1.99-2.24]
Norway,2012,Both sexes,2.44 [2.32-2.56]
Norway,2012,Male,2.68 [2.54-2.83]
Norway,2012,Female,2.18 [2.06-2.31]
Norway,2011,Both sexes,2.54 [2.42-2.66]
Norway,2011,Male,2.79 [2.64-2.94]
Norway,2011,Female,2.27 [2.14-2.4]
Norway,2010,Both sexes,2.65 [2.52-2.78]
Norway,2010,Male,2.91 [2.76-3.07]
Norway,2010,Female,2.37 [2.24-2.5]
Norway,2009,Both sexes,2.77 [2.64-2.9]
Norway,2009,Male,3.05 [2.9-3.21]
Norway,2009,Female,2.47 [2.34-2.61]
Norway,2008,Both sexes,2.9 [2.77-3.03]
Norway,2008,Male,3.19 [3.04-3.35]
Norway,2008,Female,2.59 [2.45-2.73]
Norway,2007,Both sexes,3.03 [2.89-3.16]
Norway,2007,Male,3.33 [3.17-3.5]
Norway,2007,Female,2.7 [2.56-2.85]
Norway,2006,Both sexes,3.15 [3.01-3.3]
Norway,2006,Male,3.47 [3.31-3.65]
Norway,2006,Female,2.82 [2.67-2.97]
Norway,2005,Both sexes,3.28 [3.14-3.44]
Norway,2005,Male,3.61 [3.44-3.8]
Norway,2005,Female,2.93 [2.78-3.09]
Norway,2004,Both sexes,3.42 [3.27-3.57]
Norway,2004,Male,3.76 [3.59-3.95]
Norway,2004,Female,3.06 [2.9-3.22]
Norway,2003,Both sexes,3.56 [3.4-3.72]
Norway,2003,Male,3.92 [3.73-4.11]
Norway,2003,Female,3.18 [3.02-3.34]
Norway,2002,Both sexes,3.69 [3.54-3.85]
Norway,2002,Male,4.07 [3.88-4.27]
Norway,2002,Female,3.3 [3.14-3.46]
Norway,2001,Both sexes,3.82 [3.66-3.98]
Norway,2001,Male,4.21 [4.01-4.41]
Norway,2001,Female,3.41 [3.25-3.58]
Norway,2000,Both sexes,3.93 [3.77-4.1]
Norway,2000,Male,4.34 [4.14-4.54]
Norway,2000,Female,3.5 [3.34-3.68]
Norway,1999,Both sexes,4.04 [3.87-4.2]
Norway,1999,Male,4.46 [4.26-4.65]
Norway,1999,Female,3.59 [3.43-3.77]
Norway,1998,Both sexes,4.14 [3.97-4.3]
Norway,1998,Male,4.57 [4.37-4.77]
Norway,1998,Female,3.68 [3.51-3.86]
Norway,1997,Both sexes,4.25 [4.08-4.42]
Norway,1997,Male,4.7 [4.5-4.91]
Norway,1997,Female,3.78 [3.61-3.96]
Norway,1996,Both sexes,4.41 [4.23-4.59]
Norway,1996,Male,4.87 [4.66-5.09]
Norway,1996,Female,3.91 [3.73-4.1]
Norway,1995,Both sexes,4.63 [4.44-4.82]
Norway,1995,Male,5.13 [4.9-5.36]
Norway,1995,Female,4.1 [3.91-4.3]
Norway,1994,Both sexes,4.95 [4.75-5.15]
Norway,1994,Male,5.48 [5.24-5.72]
Norway,1994,Female,4.39 [4.19-4.59]
Norway,1993,Both sexes,5.36 [5.16-5.57]
Norway,1993,Male,5.93 [5.69-6.18]
Norway,1993,Female,4.76 [4.55-4.97]
Norway,1992,Both sexes,5.87 [5.66-6.08]
Norway,1992,Male,6.52 [6.27-6.78]
Norway,1992,Female,5.18 [4.97-5.4]
Norway,1991,Both sexes,6.44 [6.22-6.65]
Norway,1991,Male,7.15 [6.89-7.41]
Norway,1991,Female,5.69 [5.46-5.92]
Norway,1990,Both sexes,7.01 [6.78-7.25]
Norway,1990,Male,7.82 [7.54-8.12]
Norway,1990,Female,6.17 [5.92-6.42]
Norway,1989,Both sexes,7.54 [7.29-7.8]
Norway,1989,Male,8.43 [8.12-8.75]
Norway,1989,Female,6.61 [6.34-6.87]
Norway,1988,Both sexes,7.95 [7.68-8.23]
Norway,1988,Male,8.88 [8.55-9.23]
Norway,1988,Female,6.97 [6.7-7.27]
Norway,1987,Both sexes,8.2 [7.93-8.5]
Norway,1987,Male,9.16 [8.82-9.51]
Norway,1987,Female,7.2 [6.91-7.5]
Norway,1986,Both sexes,8.3 [8.03-8.58]
Norway,1986,Male,9.26 [8.93-9.62]
Norway,1986,Female,7.28 [7-7.59]
Norway,1985,Both sexes,8.27 [8-8.56]
Norway,1985,Male,9.24 [8.91-9.59]
Norway,1985,Female,7.26 [6.98-7.56]
Norway,1984,Both sexes,8.18 [7.92-8.46]
Norway,1984,Male,9.13 [8.81-9.47]
Norway,1984,Female,7.19 [6.92-7.48]
Norway,1983,Both sexes,8.08 [7.81-8.35]
Norway,1983,Male,9.02 [8.69-9.36]
Norway,1983,Female,7.09 [6.82-7.37]
Norway,1982,Both sexes,8.01 [7.74-8.28]
Norway,1982,Male,8.95 [8.62-9.29]
Norway,1982,Female,7.02 [6.75-7.3]
Norway,1981,Both sexes,8.02 [7.74-8.3]
Norway,1981,Male,8.97 [8.64-9.32]
Norway,1981,Female,7.03 [6.74-7.31]
Norway,1980,Both sexes,8.16 [7.87-8.44]
Norway,1980,Male,9.13 [8.78-9.47]
Norway,1980,Female,7.13 [6.84-7.43]
Norway,1979,Both sexes,8.43 [8.16-8.71]
Norway,1979,Male,9.44 [9.11-9.79]
Norway,1979,Female,7.37 [7.08-7.66]
Norway,1978,Both sexes,8.83 [8.54-9.12]
Norway,1978,Male,9.92 [9.58-10.28]
Norway,1978,Female,7.69 [7.39-7.99]
Norway,1977,Both sexes,9.33 [9.05-9.62]
Norway,1977,Male,10.49 [10.14-10.85]
Norway,1977,Female,8.11 [7.81-8.42]
Norway,1976,Both sexes,9.89 [9.61-10.2]
Norway,1976,Male,11.15 [10.79-11.53]
Norway,1976,Female,8.58 [8.27-8.9]
Norway,1975,Both sexes,10.48 [10.18-10.79]
Norway,1975,Male,11.83 [11.45-12.22]
Norway,1975,Female,9.07 [8.75-9.39]
Norway,1974,Both sexes,11.04 [10.75-11.35]
Norway,1974,Male,12.5 [12.11-12.89]
Norway,1974,Female,9.52 [9.2-9.85]
Norway,1973,Both sexes,11.59 [11.28-11.9]
Norway,1973,Male,13.14 [12.75-13.54]
Norway,1973,Female,9.97 [9.64-10.3]
Norway,1972,Both sexes,12.13 [11.82-12.44]
Norway,1972,Male,13.74 [13.35-14.15]
Norway,1972,Female,10.43 [10.1-10.76]
Norway,1971,Both sexes,12.65 [12.34-12.97]
Norway,1971,Male,14.35 [13.94-14.77]
Norway,1971,Female,10.88 [10.54-11.22]
Norway,1970,Both sexes,13.17 [12.86-13.5]
Norway,1970,Male,14.91 [14.5-15.34]
Norway,1970,Female,11.34 [10.99-11.7]
Norway,1969,Both sexes,13.68 [13.37-14.01]
Norway,1969,Male,15.47 [15.06-15.89]
Norway,1969,Female,11.81 [11.47-12.16]
Norway,1968,Both sexes,14.22 [13.89-14.56]
Norway,1968,Male,16.05 [15.61-16.48]
Norway,1968,Female,12.31 [11.95-12.68]
Norway,1967,Both sexes,14.81 [14.48-15.15]
Norway,1967,Male,16.69 [16.25-17.14]
Norway,1967,Female,12.83 [12.48-13.21]
Norway,1966,Both sexes,15.42 [15.08-15.77]
Norway,1966,Male,17.36 [16.92-17.81]
Norway,1966,Female,13.38 [13.02-13.76]
Norway,1965,Both sexes,16.02 [15.67-16.39]
Norway,1965,Male,18.02 [17.57-18.49]
Norway,1965,Female,13.92 [13.53-14.33]
Norway,1964,Both sexes,16.58 [16.23-16.94]
Norway,1964,Male,18.64 [18.19-19.12]
Norway,1964,Female,14.41 [14.02-14.83]
Norway,1963,Both sexes,17.07 [16.7-17.48]
Norway,1963,Male,19.2 [18.72-19.71]
Norway,1963,Female,14.85 [14.44-15.28]
Norway,1962,Both sexes,17.52 [17.15-17.92]
Norway,1962,Male,19.71 [19.22-20.21]
Norway,1962,Female,15.22 [14.8-15.66]
Norway,1961,Both sexes,17.94 [17.56-18.34]
Norway,1961,Male,20.17 [19.67-20.69]
Norway,1961,Female,15.59 [15.17-16.04]
Norway,1960,Both sexes,18.39 [18-18.81]
Norway,1960,Male,20.67 [20.15-21.21]
Norway,1960,Female,16 [15.56-16.47]
Norway,1959,Both sexes,18.92 [18.53-19.33]
Norway,1959,Male,21.25 [20.74-21.78]
Norway,1959,Female,16.47 [16.04-16.93]
Norway,1958,Both sexes,19.47 [19.05-19.9]
Norway,1958,Male,21.83 [21.3-22.39]
Norway,1958,Female,16.97 [16.52-17.46]
Norway,1957,Both sexes,19.98 [19.57-20.4]
Norway,1957,Male,22.42 [21.88-22.96]
Norway,1957,Female,17.41 [16.95-17.89]
Norway,1956,Both sexes,20.48 [20.06-20.9]
Norway,1956,Male,22.98 [22.42-23.53]
Norway,1956,Female,17.84 [17.37-18.32]
Norway,1955,Both sexes,21.02 [20.57-21.47]
Norway,1955,Male,23.58 [22.98-24.17]
Norway,1955,Female,18.34 [17.85-18.84]
Norway,1954,Both sexes,21.68 [21.21-22.14]
Norway,1954,Male,24.3 [23.68-24.91]
Norway,1954,Female,18.93 [18.41-19.46]
Norway,1953,Both sexes,22.55 [22.04-23.04]
Norway,1953,Male,25.26 [24.59-25.92]
Norway,1953,Female,19.7 [19.14-20.27]
Norway,1952,Both sexes,23.71 [23.16-24.26]
Norway,1952,Male,26.51 [25.8-27.23]
Norway,1952,Female,20.76 [20.15-21.38]
Norway,1951,Both sexes,25.16 [24.31-26.04]
Norway,1951,Male,28.13 [27.09-29.18]
Norway,1951,Female,22.03 [21.17-22.92]
Norway,1950,Both sexes,26.8 [25.25-28.51]
Norway,1950,Male,29.91 [28.13-31.91]
Norway,1950,Female,23.51 [22.06-25.11]
Oman,2019,Both sexes,9.81 [8.82-10.89]
Oman,2019,Male,10.8 [9.65-12.07]
Oman,2019,Female,8.78 [7.8-9.83]
Oman,2018,Both sexes,9.8 [9.06-10.56]
Oman,2018,Male,10.78 [9.89-11.74]
Oman,2018,Female,8.76 [7.99-9.59]
Oman,2017,Both sexes,9.74 [9.24-10.27]
Oman,2017,Male,10.71 [10.03-11.43]
Oman,2017,Female,8.71 [8.1-9.35]
Oman,2016,Both sexes,9.68 [9.33-10.03]
Oman,2016,Male,10.65 [10.1-11.21]
Oman,2016,Female,8.65 [8.13-9.18]
Oman,2015,Both sexes,9.64 [9.38-9.91]
Oman,2015,Male,10.61 [10.11-11.11]
Oman,2015,Female,8.61 [8.15-9.11]
Oman,2014,Both sexes,9.65 [9.4-9.9]
Oman,2014,Male,10.62 [10.13-11.11]
Oman,2014,Female,8.63 [8.17-9.11]
Oman,2013,Both sexes,9.72 [9.47-9.97]
Oman,2013,Male,10.69 [10.21-11.19]
Oman,2013,Female,8.69 [8.23-9.18]
Oman,2012,Both sexes,9.82 [9.56-10.09]
Oman,2012,Male,10.81 [10.31-11.32]
Oman,2012,Female,8.78 [8.3-9.29]
Oman,2011,Both sexes,9.94 [9.67-10.23]
Oman,2011,Male,10.94 [10.43-11.46]
Oman,2011,Female,8.89 [8.4-9.4]
Oman,2010,Both sexes,10.06 [9.77-10.37]
Oman,2010,Male,11.07 [10.54-11.61]
Oman,2010,Female,9 [8.51-9.52]
Oman,2009,Both sexes,10.19 [9.85-10.54]
Oman,2009,Male,11.22 [10.66-11.79]
