Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
7281,2007,Germany,Environment protection,17524.303,0.51225
7282,2007,Germany,Housing and community amenities,27426.007,0.80168
7283,2007,Germany,Health,217748.403,6.36495
7284,2007,Germany,Education,134367.149,3.92765
7285,2007,Germany,Social protection,647565.949,18.92885
7286,2007,Germany,General public services,209573.502,6.12599
7287,2007,Germany,Defence,30317.715,0.88621
7288,2007,Germany,Public order and safety,50614.495,1.4795
7289,2007,Germany,"Recreation, culture and religion",37019.353,1.0821
7290,2007,Germany,"General economic, commercial and labour affairs",25381.253,0.74191
7291,2007,Germany,Other industries,5661.445,0.16549
7292,2007,Germany,RandD Economic affairs,4603.436,0.13456
7293,2007,Germany,Economic affairs n.e.c.,4689.776,0.13709
7294,2007,Greece,Total function,150105.719,47.13168
7295,2007,Greece,"Agriculture, forestry, fishing and hunting",1092.271,0.34296
7296,2007,Greece,"Mining, manufacturing and construction",764.727,0.24012
7297,2007,Greece,Transport,9970.228,3.13055
7298,2007,Greece,Communication,9.593,0.00301
7299,2007,Greece,Fuel and energy,0.0,0.0
7300,2007,Greece,Environment protection,2531.273,0.79479
7301,2007,Greece,Housing and community amenities,696.203,0.2186
7302,2007,Greece,Health,19171.617,6.01969
7303,2007,Greece,Education,11453.085,3.59615
7304,2007,Greece,Social protection,50101.936,15.7315
7305,2007,Greece,General public services,37107.063,11.65124
7306,2007,Greece,Defence,8820.397,2.76952
7307,2007,Greece,Public order and safety,4766.523,1.49664
7308,2007,Greece,"Recreation, culture and religion",2076.274,0.65193
7309,2007,Greece,"General economic, commercial and labour affairs",737.317,0.23151
7310,2007,Greece,Other industries,197.349,0.06197
7311,2007,Greece,RandD Economic affairs,0.0,0.0
7312,2007,Greece,Economic affairs n.e.c.,609.863,0.19149
7313,2007,Hungary,Total function,69898.776,49.86121
7314,2007,Hungary,"Agriculture, forestry, fishing and hunting",1629.564,1.16242
7315,2007,Hungary,"Mining, manufacturing and construction",149.783,0.10685
7316,2007,Hungary,Transport,5451.439,3.8887
7317,2007,Hungary,Communication,197.521,0.1409
7318,2007,Hungary,Fuel and energy,9.007,0.00643
7319,2007,Hungary,Environment protection,847.217,0.60435
7320,2007,Hungary,Housing and community amenities,1280.288,0.91327
7321,2007,Hungary,Health,6910.874,4.92976
7322,2007,Hungary,Education,7721.218,5.50781
7323,2007,Hungary,Social protection,24090.592,17.18465
7324,2007,Hungary,General public services,13327.319,9.50684
7325,2007,Hungary,Defence,1768.842,1.26178
7326,2007,Hungary,Public order and safety,2738.972,1.9538
7327,2007,Hungary,"Recreation, culture and religion",2085.589,1.48772
7328,2007,Hungary,"General economic, commercial and labour affairs",906.653,0.64675
7329,2007,Hungary,Other industries,432.946,0.30884
7330,2007,Hungary,RandD Economic affairs,134.872,0.09621
7331,2007,Hungary,Economic affairs n.e.c.,216.081,0.15414
7332,2007,Iceland,Total function,9688.861,44.74707
7333,2007,Iceland,"Agriculture, forestry, fishing and hunting",225.251,1.0403
7334,2007,Iceland,"Mining, manufacturing and construction",10.837,0.05005
7335,2007,Iceland,Transport,716.114,3.3073
7336,2007,Iceland,Communication,22.828,0.10543
7337,2007,Iceland,Fuel and energy,43.167,0.19936
7338,2007,Iceland,Environment protection,129.875,0.59982
7339,2007,Iceland,Housing and community amenities,94.245,0.43526
7340,2007,Iceland,Health,1618.328,7.47409
7341,2007,Iceland,Education,1610.262,7.43684
7342,2007,Iceland,Social protection,1746.301,8.06512
7343,2007,Iceland,General public services,2159.371,9.97285
7344,2007,Iceland,Defence,12.638,0.05837
7345,2007,Iceland,Public order and safety,297.279,1.37295
7346,2007,Iceland,"Recreation, culture and religion",785.268,3.62668
7347,2007,Iceland,"General economic, commercial and labour affairs",108.528,0.50122
7348,2007,Iceland,Other industries,13.563,0.06264
7349,2007,Iceland,RandD Economic affairs,75.5,0.34869
7350,2007,Iceland,Economic affairs n.e.c.,19.507,0.09009
7351,2007,Iran (Islamic Republic of),Total function,82572.402,22.85146
7352,2007,Iran (Islamic Republic of),Environment protection,1383.255,0.38281
7353,2007,Iran (Islamic Republic of),Housing and community amenities,3974.701,1.09998
7354,2007,Iran (Islamic Republic of),Health,5332.151,1.47564
7355,2007,Iran (Islamic Republic of),Education,6132.816,1.69722
7356,2007,Iran (Islamic Republic of),Social protection,24292.998,6.72295
7357,2007,Iran (Islamic Republic of),General public services,6240.206,1.72694
7358,2007,Iran (Islamic Republic of),Defence,8065.712,2.23214
7359,2007,Iran (Islamic Republic of),Public order and safety,4160.227,1.15132
7360,2007,Iran (Islamic Republic of),"Recreation, culture and religion",2716.969,0.75191
7361,2007,Ireland,Total function,96257.224,35.6875
7362,2007,Ireland,"Agriculture, forestry, fishing and hunting",1350.126,0.50056
7363,2007,Ireland,"Mining, manufacturing and construction",203.228,0.07535
7364,2007,Ireland,Transport,5963.526,2.21099
7365,2007,Ireland,Communication,80.2,0.02973
7366,2007,Ireland,Fuel and energy,58.917,0.02184
7367,2007,Ireland,Environment protection,2735.173,1.01407
7368,2007,Ireland,Housing and community amenities,4612.262,1.71
7369,2007,Ireland,Health,16829.333,6.2395
7370,2007,Ireland,Education,11684.011,4.33186
7371,2007,Ireland,Social protection,34577.613,12.8197
7372,2007,Ireland,General public services,9133.839,3.38638
7373,2007,Ireland,Defence,1021.198,0.37861
7374,2007,Ireland,Public order and safety,4095.249,1.51832
7375,2007,Ireland,"Recreation, culture and religion",1829.602,0.67833
7376,2007,Ireland,"General economic, commercial and labour affairs",677.647,0.25124
7377,2007,Ireland,Other industries,383.336,0.14212
7378,2007,Ireland,RandD Economic affairs,737.221,0.27333
7379,2007,Ireland,Economic affairs n.e.c.,284.744,0.10557
7380,2007,Israel,Total function,75263.609,42.00855
7381,2007,Israel,Environment protection,1039.098,0.57997
7382,2007,Israel,Housing and community amenities,571.203,0.31882
7383,2007,Israel,Health,8628.446,4.81599
7384,2007,Israel,Education,11383.271,6.3536
7385,2007,Israel,Social protection,18660.65,10.41548
7386,2007,Israel,General public services,12881.322,7.18974
7387,2007,Israel,Defence,12505.332,6.97988
7388,2007,Israel,Public order and safety,2757.505,1.53911
7389,2007,Israel,"Recreation, culture and religion",2351.795,1.31266
7390,2007,Italy,Total function,1035370.12,46.84553
7391,2007,Italy,"Agriculture, forestry, fishing and hunting",8094.729,0.36625
7392,2007,Italy,"Mining, manufacturing and construction",10224.314,0.4626
7393,2007,Italy,Transport,45325.135,2.05074
7394,2007,Italy,Communication,3355.615,0.15183
7395,2007,Italy,Fuel and energy,4517.507,0.2044
7396,2007,Italy,Environment protection,16482.739,0.74576
7397,2007,Italy,Housing and community amenities,14284.081,0.64629
7398,2007,Italy,Health,147840.318,6.68906
7399,2007,Italy,Education,97829.382,4.42631
7400,2007,Italy,Social protection,385067.326,17.42245
7401,2007,Italy,General public services,202484.019,9.16143
7402,2007,Italy,Defence,26440.633,1.19631
7403,2007,Italy,Public order and safety,39863.095,1.80361
7404,2007,Italy,"Recreation, culture and religion",15959.765,0.7221
7405,2007,Italy,"General economic, commercial and labour affairs",4630.845,0.20952
7406,2007,Italy,Other industries,4269.176,0.19316
7407,2007,Italy,RandD Economic affairs,8439.404,0.38184
7408,2007,Italy,Economic affairs n.e.c.,262.035,0.01186
7409,2007,Japan,Total function,1588141.785,34.67748
7410,2007,Japan,"Agriculture, forestry, fishing and hunting",37979.329,0.82929
7411,2007,Japan,"Mining, manufacturing and construction",9614.149,0.20993
7412,2007,Japan,Transport,59255.124,1.29385
7413,2007,Japan,Communication,1677.232,0.03662
7414,2007,Japan,Fuel and energy,4669.924,0.10197
7415,2007,Japan,Environment protection,50756.865,1.10829
7416,2007,Japan,Housing and community amenities,35012.963,0.76452
7417,2007,Japan,Health,278684.641,6.08515
7418,2007,Japan,Education,156639.891,3.42027
7419,2007,Japan,Social protection,604935.585,13.20892
7420,2007,Japan,General public services,197668.81,4.31615
7421,2007,Japan,Defence,39011.994,0.85184
7422,2007,Japan,Public order and safety,54670.973,1.19375
7423,2007,Japan,"Recreation, culture and religion",15243.704,0.33285
7424,2007,Japan,"General economic, commercial and labour affairs",7519.095,0.16418
7425,2007,Japan,Other industries,21864.313,0.47741
7426,2007,Japan,RandD Economic affairs,12389.438,0.27053
7427,2007,Japan,Economic affairs n.e.c.,550.302,0.01202
7428,2007,Kazakhstan,Total function,28879.641,27.54379
7429,2007,Kazakhstan,Environment protection,123.855,0.11813
7430,2007,Kazakhstan,Housing and community amenities,2221.594,2.11883
7431,2007,Kazakhstan,Health,2967.512,2.83025
7432,2007,Kazakhstan,Education,4242.676,4.04643
7433,2007,Kazakhstan,Social protection,4140.671,3.94914
7434,2007,Kazakhstan,General public services,5892.178,5.61963
7435,2007,Kazakhstan,Defence,1371.382,1.30795
7436,2007,Kazakhstan,Public order and safety,1970.977,1.87981
7437,2007,Kazakhstan,"Recreation, culture and religion",1115.768,1.06416
7438,2007,"Korea, Republic of",Total function,328737.836,28.03461
7439,2007,"Korea, Republic of",Environment protection,10921.201,0.93136
7440,2007,"Korea, Republic of",Housing and community amenities,13886.094,1.1842
7441,2007,"Korea, Republic of",Health,35939.605,3.06491
7442,2007,"Korea, Republic of",Education,50588.038,4.31412
7443,2007,"Korea, Republic of",Social protection,54642.264,4.65987
7444,2007,"Korea, Republic of",General public services,51435.489,4.3864
7445,2007,"Korea, Republic of",Defence,26051.463,2.22166
7446,2007,"Korea, Republic of",Public order and safety,12608.462,1.07524
7447,2007,"Korea, Republic of","Recreation, culture and religion",8651.398,0.73779
7448,2007,Latvia,Total function,10746.85,34.60468
7449,2007,Latvia,"Agriculture, forestry, fishing and hunting",276.165,0.88925
7450,2007,Latvia,"Mining, manufacturing and construction",13.801,0.04444
7451,2007,Latvia,Transport,1071.933,3.45161
7452,2007,Latvia,Communication,30.904,0.09951
7453,2007,Latvia,Fuel and energy,99.236,0.31954
7454,2007,Latvia,Environment protection,271.944,0.87565
7455,2007,Latvia,Housing and community amenities,378.101,1.21748
7456,2007,Latvia,Health,1248.135,4.01898
7457,2007,Latvia,Education,1711.33,5.51045
7458,2007,Latvia,Social protection,2460.268,7.92202
7459,2007,Latvia,General public services,1242.777,4.00172
7460,2007,Latvia,Defence,435.922,1.40366
7461,2007,Latvia,Public order and safety,764.261,2.46091
7462,2007,Latvia,"Recreation, culture and religion",523.221,1.68476
7463,2007,Latvia,"General economic, commercial and labour affairs",104.91,0.33781
7464,2007,Latvia,Other industries,10.224,0.03292
7465,2007,Latvia,RandD Economic affairs,3.728,0.012
7466,2007,Latvia,Economic affairs n.e.c.,100.004,0.32201
7467,2007,Lithuania,Total function,14031.653,35.35196
7468,2007,Lithuania,"Agriculture, forestry, fishing and hunting",522.193,1.31564
7469,2007,Lithuania,"Mining, manufacturing and construction",40.388,0.10176
7470,2007,Lithuania,Transport,727.642,1.83325
7471,2007,Lithuania,Communication,42.732,0.10766
7472,2007,Lithuania,Fuel and energy,62.603,0.15773
7473,2007,Lithuania,Environment protection,349.897,0.88155
7474,2007,Lithuania,Housing and community amenities,117.258,0.29543
7475,2007,Lithuania,Health,1820.488,4.58662
7476,2007,Lithuania,Education,1978.6,4.98497
7477,2007,Lithuania,Social protection,4566.967,11.50622
7478,2007,Lithuania,General public services,1729.201,4.35662
7479,2007,Lithuania,Defence,704.974,1.77614
7480,2007,Lithuania,Public order and safety,654.856,1.64987
7481,2007,Lithuania,"Recreation, culture and religion",410.239,1.03357
7482,2007,Lithuania,"General economic, commercial and labour affairs",103.348,0.26038
7483,2007,Lithuania,Other industries,43.485,0.10956
7484,2007,Lithuania,RandD Economic affairs,1.357,0.00342
7485,2007,Lithuania,Economic affairs n.e.c.,155.426,0.39159
7486,2007,Luxembourg,Total function,19286.162,37.43486
7487,2007,Luxembourg,"Agriculture, forestry, fishing and hunting",196.184,0.3808
7488,2007,Luxembourg,"Mining, manufacturing and construction",20.297,0.0394
7489,2007,Luxembourg,Transport,1831.658,3.55529
7490,2007,Luxembourg,Communication,21.064,0.04089
7491,2007,Luxembourg,Fuel and energy,91.219,0.17706
7492,2007,Luxembourg,Environment protection,365.123,0.70871
7493,2007,Luxembourg,Housing and community amenities,284.936,0.55307
7494,2007,Luxembourg,Health,2424.8,4.70659
7495,2007,Luxembourg,Education,2203.646,4.27733
7496,2007,Luxembourg,Social protection,7768.993,15.07978
7497,2007,Luxembourg,General public services,2387.386,4.63397
7498,2007,Luxembourg,Defence,122.164,0.23712
7499,2007,Luxembourg,Public order and safety,457.246,0.88752
7500,2007,Luxembourg,"Recreation, culture and religion",637.834,1.23805
7501,2007,Luxembourg,"General economic, commercial and labour affairs",246.343,0.47816
7502,2007,Luxembourg,Other industries,54.093,0.105
7503,2007,Luxembourg,RandD Economic affairs,167.212,0.32456
7504,2007,Luxembourg,Economic affairs n.e.c.,5.975,0.0116
7505,2007,Malaysia,Total function,46837.42,24.19919
7506,2007,Malaysia,Housing and community amenities,3158.471,1.63187
7507,2007,Malaysia,Health,3277.939,1.69359
7508,2007,Malaysia,Education,10680.249,5.5181
7509,2007,Malaysia,General public services,15379.39,7.94597
7510,2007,Malaysia,Defence,3970.451,2.05139
7511,2007,Malaysia,Public order and safety,2381.799,1.23059
7512,2007,Maldives,Total function,650.414,34.81159
7513,2007,Maldives,"Agriculture, forestry, fishing and hunting",14.055,0.75224
7514,2007,Maldives,"Mining, manufacturing and construction",3.344,0.17896
7515,2007,Maldives,Transport,20.398,1.09177
7516,2007,Maldives,Fuel and energy,0.328,0.01756
7517,2007,Maldives,Environment protection,11.094,0.59376
7518,2007,Maldives,Housing and community amenities,134.672,7.20794
7519,2007,Maldives,Health,61.102,3.27029
7520,2007,Maldives,Education,102.641,5.49355
7521,2007,Maldives,Social protection,18.398,0.98472
7522,2007,Maldives,General public services,143.875,7.70051
7523,2007,Maldives,Defence,37.164,1.9891
7524,2007,Maldives,Public order and safety,64.508,3.4526
7525,2007,Maldives,"Recreation, culture and religion",30.375,1.62574
7526,2007,Maldives,Economic affairs n.e.c.,8.453,0.45243
7527,2007,Maldives,Others,93.914,5.02649
7528,2007,Malta,Total function,3248.307,40.72838
7529,2007,Malta,"Agriculture, forestry, fishing and hunting",65.098,0.81622
7530,2007,Malta,"Mining, manufacturing and construction",66.468,0.8334
7531,2007,Malta,Transport,103.197,1.29392
7532,2007,Malta,Communication,5.482,0.06873
7533,2007,Malta,Fuel and energy,54.682,0.68562
7534,2007,Malta,Environment protection,129.236,1.62041
7535,2007,Malta,Housing and community amenities,50.982,0.63923
7536,2007,Malta,Health,432.523,5.42312
7537,2007,Malta,Education,412.377,5.17052
7538,2007,Malta,Social protection,1055.816,13.23818
7539,2007,Malta,General public services,547.232,6.86138
7540,2007,Malta,Defence,48.789,0.61173
7541,2007,Malta,Public order and safety,110.049,1.37984
7542,2007,Malta,"Recreation, culture and religion",43.307,0.543
7543,2007,Malta,"General economic, commercial and labour affairs",68.798,0.86261
7544,2007,Malta,Other industries,53.175,0.66672
7545,2007,Malta,RandD Economic affairs,1.096,0.01375
7546,2007,Malta,Economic affairs n.e.c.,0.0,0.0
7547,2007,Mauritius,Total function,1650.414,20.25011
7548,2007,Mauritius,"Agriculture, forestry, fishing and hunting",48.436,0.59429
7549,2007,Mauritius,Transport,55.746,0.68398
7550,2007,Mauritius,Environment protection,85.487,1.0489
7551,2007,Mauritius,Housing and community amenities,47.867,0.58732
7552,2007,Mauritius,Health,145.94,1.79064
7553,2007,Mauritius,Education,248.93,3.0543
7554,2007,Mauritius,Social protection,414.011,5.0798
7555,2007,Mauritius,General public services,367.147,4.50478
7556,2007,Mauritius,Defence,10.752,0.13193
7557,2007,Mauritius,Public order and safety,128.363,1.57497
7558,2007,Mauritius,"Recreation, culture and religion",25.261,0.30994
7559,2007,"Moldova, Republic of",Total function,1843.534,34.90121
7560,2007,"Moldova, Republic of","Agriculture, forestry, fishing and hunting",101.31,1.91797
7561,2007,"Moldova, Republic of","Mining, manufacturing and construction",3.69,0.06986
7562,2007,"Moldova, Republic of",Transport,87.661,1.65957
7563,2007,"Moldova, Republic of",Fuel and energy,37.99,0.71922
7564,2007,"Moldova, Republic of",Environment protection,10.741,0.20335
7565,2007,"Moldova, Republic of",Housing and community amenities,62.241,1.17832
7566,2007,"Moldova, Republic of",Health,216.525,4.09918
7567,2007,"Moldova, Republic of",Education,351.633,6.657
7568,2007,"Moldova, Republic of",Social protection,552.622,10.46207
7569,2007,"Moldova, Republic of",General public services,229.449,4.34386
7570,2007,"Moldova, Republic of",Defence,22.727,0.43025
7571,2007,"Moldova, Republic of",Public order and safety,104.556,1.97942
7572,2007,"Moldova, Republic of","Recreation, culture and religion",46.705,0.88421
7573,2007,Mongolia,Total function,1425.963,29.03925
7574,2007,Mongolia,Housing and community amenities,5.169,0.10526
7575,2007,Mongolia,Health,119.747,2.43861
7576,2007,Mongolia,Education,214.959,4.37757
7577,2007,Mongolia,Social protection,327.221,6.66374
7578,2007,Mongolia,General public services,150.474,3.06436
7579,2007,Mongolia,Defence,56.54,1.15142
7580,2007,Mongolia,Public order and safety,74.832,1.52393
7581,2007,Mongolia,"Recreation, culture and religion",32.354,0.65888
7582,2007,Netherlands (Kingdom of the),Total function,362314.65,42.75412
7583,2007,Netherlands (Kingdom of the),"Agriculture, forestry, fishing and hunting",1548.64,0.18274
7584,2007,Netherlands (Kingdom of the),"Mining, manufacturing and construction",825.028,0.09736
7585,2007,Netherlands (Kingdom of the),Transport,20117.247,2.37389
7586,2007,Netherlands (Kingdom of the),Communication,158.975,0.01876
7587,2007,Netherlands (Kingdom of the),Fuel and energy,2902.672,0.34252
7588,2007,Netherlands (Kingdom of the),Environment protection,13253.893,1.564
7589,2007,Netherlands (Kingdom of the),Housing and community amenities,3927.79,0.46349
7590,2007,Netherlands (Kingdom of the),Health,57006.405,6.72691
7591,2007,Netherlands (Kingdom of the),Education,43623.686,5.14771
7592,2007,Netherlands (Kingdom of the),Social protection,122681.083,14.4767
7593,2007,Netherlands (Kingdom of the),General public services,46533.211,5.49105
7594,2007,Netherlands (Kingdom of the),Defence,10797.996,1.27419
7595,2007,Netherlands (Kingdom of the),Public order and safety,15401.432,1.81741
7596,2007,Netherlands (Kingdom of the),"Recreation, culture and religion",11229.697,1.32513
7597,2007,Netherlands (Kingdom of the),"General economic, commercial and labour affairs",6264.455,0.73922
7598,2007,Netherlands (Kingdom of the),Other industries,2059.828,0.24307
7599,2007,Netherlands (Kingdom of the),RandD Economic affairs,3353.56,0.39573
7600,2007,Netherlands (Kingdom of the),Economic affairs n.e.c.,629.049,0.07423
7601,2007,Norway,Total function,167351.55,41.73986
7602,2007,Norway,"Agriculture, forestry, fishing and hunting",2392.152,0.59664
7603,2007,Norway,"Mining, manufacturing and construction",17.742,0.00443
7604,2007,Norway,Transport,8344.555,2.08125
7605,2007,Norway,Communication,127.268,0.03174
7606,2007,Norway,Fuel and energy,229.457,0.05723
7607,2007,Norway,Environment protection,2245.948,0.56017
7608,2007,Norway,Housing and community amenities,2125.846,0.53022
7609,2007,Norway,Health,27570.827,6.87656
7610,2007,Norway,Education,19476.884,4.85781
7611,2007,Norway,Social protection,61970.259,15.45627
7612,2007,Norway,General public services,23571.624,5.8791
7613,2007,Norway,Defence,6240.717,1.55652
7614,2007,Norway,Public order and safety,3389.138,0.8453
7615,2007,Norway,"Recreation, culture and religion",5406.995,1.34858
7616,2007,Norway,"General economic, commercial and labour affairs",1678.192,0.41856
7617,2007,Norway,Other industries,217.344,0.05421
7618,2007,Norway,RandD Economic affairs,1442.081,0.35968
7619,2007,Norway,Economic affairs n.e.c.,904.521,0.2256
7620,2007,Panama,Total function,3840.16,18.03232
7621,2007,Panama,"Agriculture, forestry, fishing and hunting",121.99,0.57283
7622,2007,Panama,"Mining, manufacturing and construction",3.85,0.01808
7623,2007,Panama,Transport,196.86,0.9244
7624,2007,Panama,Communication,7.72,0.03625
7625,2007,Panama,Fuel and energy,5.07,0.02381
7626,2007,Panama,Environment protection,3.7,0.01737
7627,2007,Panama,Housing and community amenities,271.65,1.27559
7628,2007,Panama,Health,398.99,1.87355
7629,2007,Panama,Education,759.99,3.5687
7630,2007,Panama,Social protection,264.41,1.2416
7631,2007,Panama,General public services,1210.35,5.68347
7632,2007,Panama,Public order and safety,341.82,1.60509
7633,2007,Panama,"Recreation, culture and religion",32.53,0.15275
7634,2007,Panama,"General economic, commercial and labour affairs",98.76,0.46375
7635,2007,Panama,Other industries,15.41,0.07236
7636,2007,Panama,Economic affairs n.e.c.,107.07,0.50277
7637,2007,Paraguay,Total function,2351.869,13.17104
7638,2007,Paraguay,"Agriculture, forestry, fishing and hunting",51.648,0.28924
7639,2007,Paraguay,Transport,147.965,0.82864
7640,2007,Paraguay,Communication,15.218,0.08522
7641,2007,Paraguay,Environment protection,27.537,0.15421
7642,2007,Paraguay,Housing and community amenities,12.789,0.07162
7643,2007,Paraguay,Health,298.01,1.66893
7644,2007,Paraguay,Education,492.23,2.75661
7645,2007,Paraguay,Social protection,599.214,3.35574
7646,2007,Paraguay,General public services,313.558,1.756
7647,2007,Paraguay,Defence,92.135,0.51598
7648,2007,Paraguay,Public order and safety,268.388,1.50304
7649,2007,Paraguay,"Recreation, culture and religion",4.066,0.02277
7650,2007,Paraguay,"General economic, commercial and labour affairs",5.67,0.03175
7651,2007,Paraguay,Other industries,23.441,0.13128
7652,2007,Peru,Total function,17137.937,16.76866
7653,2007,Peru,"Agriculture, forestry, fishing and hunting",561.638,0.54954
7654,2007,Peru,Transport,1181.224,1.15577
7655,2007,Peru,Communication,18.488,0.01809
7656,2007,Peru,Fuel and energy,274.296,0.26839
7657,2007,Peru,Housing and community amenities,168.406,0.16478
7658,2007,Peru,Health,2030.163,1.98642
7659,2007,Peru,Education,3182.439,3.11387
7660,2007,Peru,Social protection,3743.981,3.66331
7661,2007,Peru,General public services,3346.765,3.27465
7662,2007,Peru,Defence,1930.823,1.88922
7663,2007,Peru,Public order and safety,464.587,0.45458
7664,2007,Peru,"General economic, commercial and labour affairs",94.337,0.0923
7665,2007,Peru,Other industries,140.791,0.13776
7666,2007,Philippines,Total function,25038.988,16.05265
7667,2007,Philippines,Housing and community amenities,172.01,0.11028
7668,2007,Philippines,Health,395.203,0.25337
7669,2007,Philippines,Education,3627.97,2.32591
7670,2007,Philippines,Social protection,2743.519,1.75889
7671,2007,Philippines,General public services,8839.571,5.6671
7672,2007,Philippines,Defence,1347.566,0.86393
7673,2007,Philippines,Public order and safety,1560.314,1.00033
7674,2007,Poland,Total function,184051.374,42.90034
7675,2007,Poland,"Agriculture, forestry, fishing and hunting",4014.162,0.93566
7676,2007,Poland,"Mining, manufacturing and construction",663.307,0.15461
7677,2007,Poland,Transport,12619.159,2.94139
7678,2007,Poland,Communication,39.379,0.00918
7679,2007,Poland,Fuel and energy,457.414,0.10662
7680,2007,Poland,Environment protection,2592.532,0.60429
7681,2007,Poland,Housing and community amenities,3339.294,0.77835
7682,2007,Poland,Health,19239.871,4.4846
7683,2007,Poland,Education,24427.464,5.69377
7684,2007,Poland,Social protection,66916.671,15.59754
7685,2007,Poland,General public services,23304.25,5.43196
7686,2007,Poland,Defence,8260.987,1.92554
7687,2007,Poland,Public order and safety,9718.384,2.26525
7688,2007,Poland,"Recreation, culture and religion",5033.545,1.17326
7689,2007,Poland,"General economic, commercial and labour affairs",2336.784,0.54468
7690,2007,Poland,Other industries,138.37,0.03225
7691,2007,Poland,RandD Economic affairs,930.291,0.21684
7692,2007,Poland,Economic affairs n.e.c.,19.509,0.00455
7693,2007,Portugal,Total function,107051.973,44.57184
7694,2007,Portugal,"Agriculture, forestry, fishing and hunting",869.637,0.36208
7695,2007,Portugal,"Mining, manufacturing and construction",641.946,0.26728
7696,2007,Portugal,Transport,5662.281,2.35753
7697,2007,Portugal,Communication,66.208,0.02757
7698,2007,Portugal,Environment protection,1479.267,0.6159
7699,2007,Portugal,Housing and community amenities,1670.613,0.69557
7700,2007,Portugal,Health,17122.328,7.129
7701,2007,Portugal,Education,14129.231,5.8828
7702,2007,Portugal,Social protection,35767.051,14.89186
7703,2007,Portugal,General public services,17059.491,7.10284
7704,2007,Portugal,Defence,2821.787,1.17487
7705,2007,Portugal,Public order and safety,4355.379,1.81339
7706,2007,Portugal,"Recreation, culture and religion",2614.269,1.08847
7707,2007,Portugal,"General economic, commercial and labour affairs",1444.484,0.60142
7708,2007,Portugal,Other industries,820.752,0.34173
7709,2007,Portugal,RandD Economic affairs,666.148,0.27736
7710,2007,Romania,Total function,65514.611,37.5251
7711,2007,Romania,"Agriculture, forestry, fishing and hunting",1998.442,1.14466
7712,2007,Romania,"Mining, manufacturing and construction",3088.281,1.76889
7713,2007,Romania,Transport,6352.589,3.6386
7714,2007,Romania,Communication,121.686,0.0697
7715,2007,Romania,Fuel and energy,1326.074,0.75954
7716,2007,Romania,Environment protection,732.698,0.41967
7717,2007,Romania,Housing and community amenities,2633.897,1.50863
7718,2007,Romania,Health,6362.637,3.64436
7719,2007,Romania,Education,6723.511,3.85106
7720,2007,Romania,Social protection,17503.25,10.02542
7721,2007,Romania,General public services,7776.848,4.45438
7722,2007,Romania,Defence,3054.363,1.74946
7723,2007,Romania,Public order and safety,4180.785,2.39465
7724,2007,Romania,"Recreation, culture and religion",1853.009,1.06136
7725,2007,Romania,"General economic, commercial and labour affairs",1479.709,0.84754
7726,2007,Romania,Other industries,120.209,0.06885
7727,2007,Romania,RandD Economic affairs,56.106,0.03214
7728,2007,Romania,Economic affairs n.e.c.,150.518,0.08621
7729,2007,Russian Federation,Total function,524986.56,40.0012
7730,2007,San Marino,Total function,691.674,27.80537
7731,2007,Serbia,Total function,,
7732,2007,Serbia,"Agriculture, forestry, fishing and hunting",,
7733,2007,Serbia,"Mining, manufacturing and construction",,
7734,2007,Serbia,Transport,,
7735,2007,Serbia,Communication,,
7736,2007,Serbia,Fuel and energy,,
7737,2007,Serbia,Environment protection,,
7738,2007,Serbia,Housing and community amenities,,
7739,2007,Serbia,Health,,
7740,2007,Serbia,Education,,
7741,2007,Serbia,Social protection,,
7742,2007,Serbia,General public services,,
7743,2007,Serbia,Defence,,
7744,2007,Serbia,Public order and safety,,
7745,2007,Serbia,"Recreation, culture and religion",,
7746,2007,Serbia,"General economic, commercial and labour affairs",,
7747,2007,Serbia,Other industries,,
7748,2007,Serbia,RandD Economic affairs,,
7749,2007,Serbia,Economic affairs n.e.c.,,
7750,2007,Serbia,Others,,
7751,2007,Serbia and Montenegro,Total function,18066.64,35.28352
7752,2007,Serbia and Montenegro,Environment protection,141.812,0.27695
7753,2007,Serbia and Montenegro,Housing and community amenities,792.851,1.54841
7754,2007,Serbia and Montenegro,Health,2612.115,5.10137
7755,2007,Serbia and Montenegro,Education,1682.212,3.2853
7756,2007,Serbia and Montenegro,Social protection,6286.833,12.27797
7757,2007,Serbia and Montenegro,General public services,1690.796,3.30207
7758,2007,Serbia and Montenegro,Defence,1007.012,1.96666
7759,2007,Serbia and Montenegro,Public order and safety,1118.546,2.18448
7760,2007,Serbia and Montenegro,"Recreation, culture and religion",431.748,0.84319
7761,2007,Seychelles,Total function,376.975,36.32104
7762,2007,Seychelles,"Agriculture, forestry, fishing and hunting",19.321,1.86154
7763,2007,Seychelles,"Mining, manufacturing and construction",0.0,0.0
7764,2007,Seychelles,Transport,6.7,0.64558
7765,2007,Seychelles,Communication,4.749,0.45751
7766,2007,Seychelles,Fuel and energy,0.0,0.0
7767,2007,Seychelles,Environment protection,7.617,0.73386
7768,2007,Seychelles,Housing and community amenities,10.588,1.02013
7769,2007,Seychelles,Health,29.874,2.87836
7770,2007,Seychelles,Education,42.034,4.04989
7771,2007,Seychelles,Social protection,42.751,4.11905
7772,2007,Seychelles,General public services,168.241,16.20977
7773,2007,Seychelles,Defence,16.618,1.60115
